"","age","workclass","fnlwgt","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","income"
"1864",49,5,198759,12,3,13,1,5,2,15024,0,60,40,2
"1865",52,5,145409,10,3,15,1,5,2,15024,0,60,3,2
"1866",58,5,306233,13,3,13,1,5,2,15024,0,40,40,2
"1867",49,3,149210,13,3,12,1,3,2,15024,0,40,40,2
"1868",46,5,219021,9,3,15,1,5,2,15024,0,44,40,2
"1869",47,6,332355,14,3,5,1,5,2,15024,0,50,40,2
"1870",47,6,173783,13,3,13,1,5,2,15024,0,60,40,2
"1871",36,3,61778,9,3,11,1,5,2,15024,0,40,40,2
"1872",63,6,137940,15,3,11,1,5,2,15024,0,50,40,2
"1873",37,5,108140,14,3,5,1,5,2,15024,0,45,40,2
"1874",46,5,328216,13,3,5,1,5,2,15024,0,40,40,2
"1875",39,5,187098,15,3,5,6,5,1,15024,0,47,40,2
"1876",53,5,151580,10,3,11,1,5,2,15024,0,40,40,2
"1877",30,5,154950,10,3,5,1,5,2,15024,0,60,40,2
"1878",32,5,193042,15,3,13,1,5,2,15024,0,60,40,2
"1879",47,8,120429,16,3,11,1,5,2,15024,0,50,40,2
"1880",55,5,229029,13,3,5,1,5,2,15024,0,48,40,2
"1881",57,5,200453,9,3,4,1,5,2,15024,0,40,40,2
"1882",39,5,70995,13,3,15,1,5,2,15024,0,99,40,2
"1883",37,5,186934,9,3,13,1,5,2,15024,0,60,40,2
"1884",32,5,167531,15,3,11,6,2,1,15024,0,50,40,2
"1885",50,5,34832,13,3,14,1,5,2,15024,0,40,40,2
"1886",41,5,35166,15,3,11,1,5,2,15024,0,50,40,2
"1887",43,5,352005,13,3,13,1,5,2,15024,0,45,40,2
"1888",45,5,205100,13,3,5,1,5,2,15024,0,60,40,2
"1889",40,8,199381,14,3,11,6,5,1,15024,0,37,40,2
"1890",55,5,282023,13,3,13,1,5,2,15024,0,50,40,2
"1891",59,5,271571,10,3,4,1,5,2,15024,0,50,40,2
"1892",63,5,213945,13,3,13,1,5,2,15024,0,40,21,2
"1893",34,5,187215,13,3,11,6,5,1,15024,0,36,40,2
"1894",50,3,259377,14,3,11,6,5,1,15024,0,40,40,2
"1895",51,6,167793,13,3,5,1,5,2,15024,0,40,40,2
"1896",36,5,237943,14,3,5,1,5,2,15024,0,50,40,2
"1897",54,5,135803,13,3,5,1,2,2,15024,0,60,36,2
"1898",42,5,340234,9,3,14,1,2,2,15024,0,40,40,2
"1899",40,5,226902,14,3,5,1,5,2,15024,0,50,40,2
"1900",42,3,121998,10,3,5,1,5,2,15024,0,40,40,2
"1901",36,5,198237,13,3,11,1,5,2,15024,0,50,40,2
"1902",32,6,78530,10,3,5,1,5,2,15024,0,50,40,2
"1903",53,8,43952,14,3,5,1,5,2,15024,0,38,40,2
"1904",46,7,43348,15,3,5,1,5,2,15024,0,55,40,2
"1905",52,6,254211,14,3,11,1,5,2,15024,0,60,40,2
"1906",30,6,321990,14,3,5,1,5,2,15024,0,60,NA,2
"1907",33,5,144949,14,3,11,1,5,2,15024,0,40,40,2
"1908",32,5,137076,10,3,5,1,5,2,15024,0,60,40,2
"1909",43,5,194726,15,3,11,1,5,2,15024,0,55,40,2
"1910",50,5,89041,9,3,4,1,5,2,15024,0,50,40,2
"1911",38,5,409604,13,3,5,1,5,2,15024,0,40,40,2
"1912",43,8,139734,13,3,5,1,5,2,15024,0,40,40,2
"1913",53,5,30244,12,3,5,1,5,2,15024,0,40,40,2
"1914",30,5,340917,14,3,5,1,5,2,15024,0,60,40,2
"1915",59,7,201263,13,3,13,1,5,2,15024,0,55,40,2
"1916",44,5,116825,15,3,11,1,5,2,15024,0,80,40,2
"1917",41,5,101593,14,3,11,1,5,2,15024,0,50,40,2
"1918",38,NA,70282,14,3,NA,6,3,1,15024,0,2,40,2
"1919",60,5,103344,9,3,4,1,5,2,15024,0,40,40,2
"1920",42,7,336513,13,3,4,1,5,2,15024,0,60,40,2
"1921",42,7,24763,16,3,11,1,5,2,15024,0,40,40,2
"1922",48,5,38950,13,3,5,1,5,2,15024,0,50,40,2
"1923",55,5,199067,13,3,5,1,5,2,15024,0,42,40,2
"1924",49,8,391585,13,3,5,1,5,2,15024,0,40,40,2
"1925",50,5,205803,14,3,13,1,5,2,15024,0,40,40,2
"1926",55,5,182460,9,3,4,1,5,2,15024,0,35,40,2
"1927",44,5,267717,14,3,4,1,5,2,15024,0,45,40,2
"1928",46,5,330087,13,3,5,1,5,2,15024,0,45,40,2
"1929",40,5,88909,13,3,5,1,5,2,15024,0,50,40,2
"1930",39,7,343476,13,3,11,1,5,2,15024,0,50,25,2
"1931",30,3,182926,10,3,12,1,5,2,15024,0,40,40,2
"1932",44,5,109912,16,3,5,6,5,1,15024,0,32,40,2
"1933",60,6,376133,9,3,2,6,5,1,15024,0,15,40,2
"1934",60,5,142494,10,3,5,1,5,2,15024,0,40,40,2
"1935",36,5,184112,15,3,11,6,5,1,15024,0,45,40,2
"1936",36,6,77146,13,3,13,1,5,2,15024,0,45,40,2
"1937",39,5,322143,8,3,15,1,5,2,15024,0,70,40,2
"1938",40,6,182437,12,3,13,1,5,2,15024,0,50,40,2
"1939",51,5,90363,10,3,2,1,5,2,15024,0,40,40,2
"1940",45,5,101452,14,3,5,1,5,2,15024,0,60,10,2
"1941",51,5,338620,14,3,5,1,5,2,15024,0,60,40,2
"1942",47,5,149700,13,3,14,1,5,2,15024,0,40,40,2
"1943",59,5,153484,13,3,4,1,5,2,15024,0,50,40,2
"1944",47,5,162741,12,3,11,6,3,1,15024,0,40,40,2
"1945",46,2,102308,15,3,11,1,5,2,15024,0,50,40,2
"1946",35,5,81232,13,3,13,1,5,2,15024,0,50,40,2
"1947",39,5,33983,10,3,2,1,5,2,15024,0,40,40,2
"1948",52,7,194995,13,3,13,1,5,2,15024,0,55,40,2
"1949",32,2,42900,15,3,11,1,5,2,15024,0,50,40,2
"1950",40,5,166662,15,3,11,1,5,2,15024,0,45,40,2
"1951",61,5,170262,9,3,5,6,5,1,15024,0,38,40,2
"1952",57,5,127728,13,3,5,1,5,2,15024,0,50,40,2
"1953",48,8,212954,14,3,11,1,5,2,15024,0,40,40,2
"1954",51,5,221672,14,3,13,1,5,2,15024,0,50,40,2
"1955",34,7,198664,13,3,4,1,2,2,15024,0,70,36,2
"1956",62,5,109190,13,3,5,1,5,2,15024,0,40,40,2
"1957",42,5,252518,15,3,5,1,5,2,15024,0,40,40,2
"1958",59,5,165922,13,3,11,1,5,2,15024,0,40,40,2
"1959",57,6,123053,15,3,11,1,2,2,15024,0,50,20,2
"1960",59,6,31359,14,3,5,1,5,2,15024,0,80,40,2
"1961",50,5,98975,13,3,5,1,5,2,15024,0,40,40,2
"1962",61,5,119684,15,3,11,1,5,2,15024,0,20,40,2
"1963",44,5,181762,13,3,15,1,5,2,15024,0,55,40,2
"1964",41,5,150755,16,3,5,1,5,2,15024,0,50,3,2
"1965",43,5,345789,13,3,11,6,5,1,15024,0,50,40,2
"1966",46,5,102569,14,3,5,1,5,2,15024,0,65,40,2
"1967",42,5,119359,15,3,13,6,1,1,15024,0,40,36,2
"1968",37,5,359001,11,3,15,1,5,2,15024,0,50,40,2
"1969",46,5,393715,10,3,5,1,5,2,15024,0,50,40,2
"1970",46,7,366089,15,3,11,1,5,2,15024,0,40,40,2
"1971",47,5,61885,13,3,11,1,5,2,15024,0,50,40,2
"1972",46,5,121124,12,3,5,1,5,2,15024,0,50,40,2
"1973",59,6,169982,10,3,5,1,5,2,15024,0,60,40,2
"1974",43,8,506329,13,3,11,1,2,2,15024,0,40,NA,2
"1975",48,5,182541,13,3,11,1,5,2,15024,0,45,40,2
"1976",47,5,323798,15,3,11,1,5,2,15024,0,55,40,2
"1977",43,5,130126,13,3,5,1,5,2,15024,0,50,40,2
"1978",44,3,189956,13,3,12,6,3,1,15024,0,40,40,2
"1979",45,5,266860,14,3,5,1,5,2,15024,0,50,40,2
"1980",43,3,188291,15,3,11,1,5,2,15024,0,45,40,2
"1981",40,5,99604,14,3,11,6,5,1,15024,0,24,40,2
"1982",50,5,204447,14,3,5,1,5,2,15024,0,65,40,2
"1983",52,6,114758,13,3,13,1,5,2,15024,0,50,40,2
"1984",52,NA,92968,14,3,NA,6,5,1,15024,0,40,40,2
"1985",40,5,198873,15,3,11,6,5,1,15024,0,30,40,2
"1986",44,5,148138,16,3,5,1,2,2,15024,0,40,25,2
"1987",47,5,355320,13,3,11,1,5,2,15024,0,40,40,2
"1988",58,6,89922,11,3,5,1,5,2,15024,0,40,40,2
"1989",50,5,138852,14,3,5,1,5,2,15024,0,50,40,2
"1990",54,6,129432,13,3,5,1,5,2,15024,0,40,40,2
"1991",50,5,145409,13,3,11,1,5,2,15024,0,40,40,2
"1992",43,5,64631,9,3,5,1,5,2,15024,0,50,40,2
"1993",52,5,186303,10,3,5,1,5,2,15024,0,55,3,2
"1994",44,7,172479,9,3,6,1,5,2,15024,0,60,40,2
"1995",58,5,147707,9,3,5,1,5,2,15024,0,60,40,2
"1996",45,5,148171,11,3,4,1,5,2,15024,0,40,40,2
"1997",30,5,196385,13,3,11,1,5,2,15024,0,35,40,2
"1998",40,6,191429,15,3,11,1,5,2,15024,0,40,40,2
"1999",49,6,58359,10,3,5,1,5,2,15024,0,50,40,2
"2000",52,6,89041,14,3,5,1,5,2,15024,0,60,40,2
"2001",35,5,186183,9,3,15,1,5,2,15024,0,80,40,2
"2002",49,6,191277,10,3,5,1,5,2,15024,0,50,40,2
"2003",50,5,164198,12,3,7,1,3,2,15024,0,45,40,2
"2004",31,5,167725,13,3,11,1,2,2,15024,0,48,31,2
"2005",53,3,283602,14,3,11,6,5,1,15024,0,40,40,2
"2006",34,5,203488,13,3,13,1,5,2,15024,0,40,40,2
"2007",19,NA,200790,8,3,NA,3,5,1,15024,0,40,40,2
"2008",46,2,20956,13,3,5,1,5,2,15024,0,40,40,2
"2009",44,8,141858,15,3,11,1,5,2,15024,0,75,40,2
"2010",45,5,148995,13,3,4,1,5,2,15024,0,40,40,2
"2011",50,5,43764,16,3,11,1,5,2,15024,0,50,40,2
"2012",49,7,181307,15,3,11,1,5,2,15024,0,65,40,2
"2013",49,NA,271346,13,3,NA,1,5,2,15024,0,60,40,2
"2014",41,7,174395,16,3,11,1,5,2,15024,0,55,40,2
"2015",58,5,146477,14,3,5,1,5,2,15024,0,40,13,2
"2016",44,6,357679,13,3,6,1,5,2,15024,0,65,40,2
"2017",36,6,306156,10,3,13,1,5,2,15024,0,60,40,2
"2018",57,2,42298,14,3,5,1,3,2,15024,0,40,40,2
"2019",39,5,375452,15,3,5,6,5,1,15024,0,48,40,2
"2020",55,5,98361,13,3,5,1,5,2,15024,0,55,40,2
"2021",42,5,98211,13,3,5,1,5,2,15024,0,45,40,2
"2022",47,6,215620,14,3,5,1,5,2,15024,0,55,40,2
"2023",55,8,296991,15,3,11,1,5,2,15024,0,40,40,2
"2024",45,5,390368,10,3,13,1,3,2,15024,0,99,40,2
"2025",32,5,447066,13,3,13,1,3,2,15024,0,50,40,2
"2026",58,2,200042,10,3,5,1,5,2,15024,0,40,40,2
"2027",31,5,352465,10,3,5,1,5,2,15024,0,50,40,2
"2028",49,5,309033,11,3,11,6,5,1,15024,0,60,40,2
"2029",52,5,284329,11,3,11,1,5,2,15024,0,40,40,2
"2030",28,5,312372,9,3,5,1,3,2,15024,0,40,40,2
"2031",55,2,305850,15,3,5,1,5,2,15024,0,40,40,2
"2032",42,6,277488,15,3,11,1,5,2,15024,0,65,40,2
"2033",46,5,273575,13,3,15,1,5,2,15024,0,40,40,2
"2034",40,7,237293,15,3,11,6,5,1,15024,0,40,40,2
"2035",45,7,176814,16,3,11,1,5,2,15024,0,40,40,2
"2036",51,3,133336,14,3,11,1,5,2,15024,0,40,40,2
"2037",42,5,187720,14,3,13,1,5,2,15024,0,50,NA,2
"2038",48,6,54190,15,3,11,1,5,2,15024,0,40,40,2
"2039",53,6,134793,10,3,5,1,5,2,15024,0,50,40,2
"2040",46,3,121124,13,3,12,1,5,2,15024,0,40,40,2
"2041",41,6,236021,13,3,11,1,5,2,15024,0,40,40,2
"2042",42,8,190044,13,3,5,1,5,2,15024,0,50,40,2
"2043",47,5,120781,14,3,5,1,2,2,15024,0,40,NA,2
"2044",51,5,215404,13,3,11,1,1,2,15024,0,40,40,2
"2045",38,5,117312,9,3,5,6,5,1,15024,0,40,40,2
"2046",52,6,234286,9,3,5,1,5,2,15024,0,40,40,2
"2047",50,6,283676,16,3,11,1,5,2,15024,0,60,40,2
"2048",45,5,102308,14,3,5,1,5,2,15024,0,60,40,2
"2049",45,7,210364,9,3,13,1,5,2,15024,0,80,40,2
"2050",49,7,219718,13,3,13,1,5,2,15024,0,40,40,2
"2051",54,5,104501,10,3,13,1,5,2,15024,0,40,40,2
"2052",51,6,100029,16,3,11,1,5,2,15024,0,40,40,2
"2053",56,6,109856,13,3,5,1,5,2,15024,0,50,40,2
"2054",58,7,248841,9,3,13,1,5,2,15024,0,40,40,2
"2055",43,6,117158,13,3,13,1,5,2,15024,0,60,40,2
"2056",46,5,110171,14,3,11,1,5,2,15024,0,50,40,2
"2057",43,5,212894,13,3,5,1,5,2,15024,0,50,40,2
"2058",59,5,354037,15,3,15,1,3,2,15024,0,50,40,2
"2059",47,3,149700,14,3,11,1,5,2,15024,0,35,40,2
"2060",33,5,182926,13,3,5,1,5,2,15024,0,50,40,2
"2061",56,3,381965,13,3,11,1,5,2,15024,0,40,40,2
"2062",41,5,222596,13,3,13,1,5,2,15024,0,45,40,2
"2063",64,2,388594,15,3,11,1,5,2,15024,0,45,NA,2
"2064",43,5,183273,14,3,5,6,5,1,15024,0,32,40,2
"2065",47,5,102628,14,3,5,1,5,2,15024,0,55,40,2
"2066",42,5,227065,10,3,11,1,5,2,15024,0,32,40,2
"2067",48,8,171926,15,3,11,1,5,2,15024,0,50,40,2
"2068",61,5,96660,10,3,2,6,5,1,15024,0,34,40,2
"2069",60,5,93997,13,3,5,1,5,2,15024,0,45,40,2
"2070",38,5,38312,13,3,5,1,5,2,15024,0,65,40,2
"2071",28,5,285294,13,3,13,6,3,1,15024,0,45,40,2
"2072",54,5,182187,11,3,12,1,3,2,15024,0,38,24,2
"2073",48,5,207277,14,3,5,1,5,2,15024,0,40,40,2
"2074",31,5,187560,9,3,11,1,5,2,15024,0,40,40,2
"2075",38,5,114591,13,3,11,6,5,1,15024,0,40,40,2
"2076",32,5,126132,13,3,5,1,5,2,15024,0,50,40,2
"2077",42,5,383493,10,3,5,1,5,2,15024,0,50,40,2
"2078",41,7,153132,15,3,5,1,5,2,15024,0,40,40,2
"2079",40,5,287008,15,3,11,1,5,2,15024,0,55,12,2
"2080",44,3,136986,14,3,11,1,5,2,15024,0,35,40,2
"2081",57,6,127728,15,3,11,1,5,2,15024,0,60,40,2
"2082",34,5,177437,10,3,4,1,5,2,15024,0,45,40,2
"2083",52,5,145166,13,3,5,1,5,2,15024,0,55,40,2
"2084",37,5,19899,9,3,4,1,5,2,15024,0,45,40,2
"2085",56,5,367984,11,3,5,1,5,2,15024,0,40,40,2
"2086",38,5,172538,13,3,5,1,5,2,15024,0,50,40,2
"2087",47,5,264052,13,3,5,1,5,2,15024,0,50,40,2
"2088",53,5,73134,9,3,13,1,5,2,15024,0,60,40,2
"2089",37,5,588003,13,3,5,1,5,2,15024,0,40,40,2
"2090",31,5,197886,10,3,13,1,5,2,15024,0,45,40,2
"2091",47,5,121124,13,3,4,1,5,2,15024,0,50,40,2
"2092",46,5,58683,13,3,5,1,5,2,15024,0,55,40,2
"2093",55,5,175071,10,3,4,1,3,2,15024,0,40,40,2
"2094",43,5,180599,15,3,11,1,5,2,15024,0,60,40,2
"2095",46,6,192779,15,3,11,1,5,2,15024,0,60,40,2
"2096",45,5,30457,13,3,5,1,5,2,15024,0,40,40,2
"2097",43,6,130126,10,3,5,1,5,2,15024,0,45,40,2
"2098",61,5,86067,12,3,13,1,5,2,15024,0,40,40,2
"2099",49,5,187370,14,3,5,1,5,2,15024,0,50,40,2
"2100",39,5,177154,13,3,13,1,5,2,15024,0,50,40,2
"2101",54,5,36480,9,3,13,1,5,2,15024,0,50,40,2
"2102",62,5,244087,16,3,11,1,5,2,15024,0,50,40,2
"2103",51,5,392668,16,3,5,1,5,2,15024,0,84,40,2
"2104",40,5,25005,13,3,11,1,5,2,15024,0,99,40,2
"2105",46,6,320124,9,3,5,6,1,1,15024,0,40,40,2
"2106",38,5,333651,13,3,11,1,5,2,15024,0,70,40,2
"2107",57,5,199847,13,3,5,1,5,2,15024,0,60,40,2
"2108",39,5,110426,12,3,5,6,5,1,15024,0,45,40,2
"2109",28,5,119287,13,3,5,6,5,1,15024,0,28,40,2
"2110",36,8,747719,15,3,11,6,5,1,15024,0,50,40,2
"2111",63,5,294009,13,3,11,1,5,2,15024,0,45,40,2
"2112",41,5,359696,13,3,12,1,5,2,15024,0,60,40,2
"2113",56,5,122390,11,3,13,1,5,2,15024,0,40,40,2
"2114",51,6,338260,15,3,11,1,5,2,15024,0,60,40,2
"2115",45,6,181307,15,3,11,1,5,2,15024,0,43,40,2
"2116",43,3,153132,14,3,11,1,5,2,15024,0,40,40,2
"2117",41,5,287306,12,3,11,1,5,2,15024,0,60,40,2
"2118",44,5,201723,13,3,5,1,5,2,15024,0,45,40,2
"2119",30,5,341051,14,3,5,1,5,2,15024,0,60,40,2
"2120",42,5,176063,11,3,5,1,5,2,15024,0,55,40,2
"2121",39,5,174242,13,3,5,1,5,2,15024,0,60,40,2
"2122",46,8,250821,15,3,5,1,5,2,15024,0,40,40,2
"2123",47,7,242391,15,3,11,1,5,2,15024,0,40,40,2
"2124",51,2,223206,16,3,11,1,2,2,15024,0,40,41,2
"2125",41,5,122215,14,3,11,1,5,2,15024,0,40,40,2
"2126",37,5,121521,15,3,11,1,5,2,15024,0,45,40,2
"2127",52,6,287927,9,3,5,6,5,1,15024,0,40,40,2
"2128",45,5,214627,16,7,11,5,5,2,15020,0,40,21,2
"2129",52,5,99736,14,1,11,5,5,2,15020,0,50,40,2
"2130",39,5,150061,14,1,5,5,3,1,15020,0,60,40,2
"2131",62,5,195343,16,1,11,5,5,2,15020,0,50,40,2
"2132",38,5,139180,13,1,11,5,3,1,15020,0,45,40,2
"2133",44,5,343591,9,1,4,2,5,1,14344,0,40,40,2
"2134",31,5,220066,13,5,5,2,5,1,14344,0,50,40,2
"2135",31,5,340917,9,5,4,5,5,2,14344,0,40,40,2
"2136",45,5,543922,14,1,15,2,5,2,14344,0,48,40,2
"2137",37,5,538443,9,1,4,2,5,2,14344,0,40,40,2
"2138",53,3,221722,14,5,5,2,5,1,14344,0,50,40,2
"2139",23,5,106957,7,5,4,4,2,2,14344,0,40,41,2
"2140",53,5,171924,13,1,11,2,5,2,14344,0,55,40,2
"2141",43,5,170525,13,1,11,2,5,1,14344,0,40,40,2
"2142",44,7,274562,9,5,4,2,5,2,14344,0,40,40,2
"2143",39,5,174924,9,6,5,2,5,2,14344,0,40,40,2
"2144",49,5,149049,10,1,5,2,5,2,14344,0,45,40,2
"2145",35,5,252897,12,5,2,2,5,1,14344,0,40,40,2
"2146",41,8,108945,9,5,15,2,5,1,14344,0,40,40,2
"2147",35,5,127306,11,5,2,4,5,1,14344,0,40,40,2
"2148",38,5,217349,11,1,11,2,5,1,14344,0,40,40,2
"2149",29,5,157612,13,5,11,2,5,1,14344,0,40,40,2
"2150",22,5,233955,13,5,11,2,1,1,14344,0,40,40,2
"2151",54,5,288992,6,1,11,5,5,2,14344,0,68,40,2
"2152",36,5,337039,12,5,14,2,3,2,14344,0,40,10,2
"2153",58,5,234213,9,1,4,2,5,2,14344,0,48,40,2
"2154",24,3,452640,10,5,14,2,5,2,14344,0,50,40,2
"2155",52,5,146567,9,1,8,2,3,2,14344,0,40,40,2
"2156",29,5,152461,13,5,11,5,5,1,14344,0,50,40,2
"2157",29,5,176037,11,1,14,2,3,2,14344,0,40,40,2
"2158",44,5,147110,10,1,2,4,5,2,14344,0,40,40,2
"2159",31,5,45781,14,5,11,2,5,1,14084,0,50,40,2
"2160",40,2,56795,14,5,5,2,5,1,14084,0,55,40,2
"2161",42,5,151408,14,5,5,2,5,1,14084,0,50,40,2
"2162",44,5,75227,15,5,11,2,5,2,14084,0,40,40,2
"2163",55,5,163083,13,6,5,2,5,2,14084,0,45,40,2
"2164",30,3,125159,13,5,11,2,3,2,14084,0,45,NA,2
"2165",52,5,218550,10,4,2,2,5,1,14084,0,16,40,2
"2166",36,5,297449,13,1,11,2,5,2,14084,0,40,40,2
"2167",42,2,170230,14,5,5,2,5,1,14084,0,60,40,2
"2168",31,5,345122,15,1,11,2,5,2,14084,0,50,40,2
"2169",51,5,196501,13,1,5,2,5,2,14084,0,50,40,2
"2170",58,5,150560,13,1,2,2,5,1,14084,0,40,40,2
"2171",28,5,34335,9,1,13,2,1,2,14084,0,40,40,2
"2172",56,5,295067,13,5,5,2,5,2,14084,0,45,40,2
"2173",48,7,328606,15,1,11,5,5,2,14084,0,63,40,2
"2174",37,5,125550,9,5,14,2,5,1,14084,0,35,40,2
"2175",36,5,111499,14,5,5,2,5,1,14084,0,40,40,2
"2176",37,7,164526,16,5,11,2,5,2,14084,0,45,40,2
"2177",54,5,155233,13,5,2,2,5,1,14084,0,40,40,2
"2178",40,5,105794,15,5,11,2,5,1,14084,0,50,40,2
"2179",34,5,160261,9,5,14,4,2,2,14084,0,35,4,2
"2180",59,5,140569,10,6,13,2,5,2,14084,0,60,40,2
"2181",31,5,72630,13,5,5,2,5,2,14084,0,50,40,2
"2182",49,5,153536,10,1,11,2,5,2,14084,0,44,40,2
"2183",55,5,436861,14,1,11,2,5,1,14084,0,40,40,2
"2184",53,6,42924,16,1,5,2,5,2,14084,0,50,40,2
"2185",33,5,168981,14,1,5,4,5,1,14084,0,50,40,2
"2186",40,5,175935,13,1,13,2,5,2,14084,0,40,40,2
"2187",48,NA,175653,12,1,NA,2,5,1,14084,0,40,40,2
"2188",45,7,319122,13,5,13,2,5,2,14084,0,45,40,2
"2189",49,7,107597,9,1,5,5,5,1,14084,0,30,40,2
"2190",31,5,178623,13,5,11,2,3,1,14084,0,60,40,2
"2191",37,5,82576,15,1,11,2,5,2,14084,0,36,40,2
"2192",39,5,347960,15,5,11,2,5,1,14084,0,35,40,2
"2193",47,5,160187,9,6,11,3,3,1,14084,0,38,40,2
"2194",62,8,202056,13,1,11,2,5,2,14084,0,40,40,2
"2195",51,6,98642,9,1,5,2,5,2,14084,0,40,40,2
"2196",63,6,38472,10,7,13,2,5,1,14084,0,60,40,2
"2197",44,5,110396,14,5,5,2,5,2,14084,0,56,40,2
"2198",32,5,167990,14,5,5,2,5,2,14084,0,40,40,2
"2199",58,2,72998,7,1,4,2,3,1,14084,0,40,40,2
"2200",40,5,121956,13,4,11,2,2,2,13550,0,40,2,2
"2201",53,5,283602,13,1,13,2,5,1,13550,0,43,40,2
"2202",35,5,188069,14,5,11,2,5,2,13550,0,55,NA,2
"2203",24,6,493034,9,5,9,2,3,2,13550,0,50,40,2
"2204",41,5,116493,9,1,4,2,5,2,13550,0,44,40,2
"2205",26,5,164488,13,5,11,2,5,2,13550,0,50,40,2
"2206",22,5,100345,13,5,4,2,5,2,13550,0,55,40,2
"2207",32,5,252752,14,5,5,2,5,1,13550,0,60,40,2
"2208",36,5,201769,7,5,12,2,3,2,13550,0,40,40,2
"2209",31,5,158162,13,5,5,2,5,1,13550,0,50,40,2
"2210",36,5,175360,14,5,2,2,5,2,13550,0,50,40,2
"2211",32,5,95885,7,5,4,2,1,2,13550,0,60,40,2
"2212",32,5,133861,13,5,5,2,5,2,13550,0,48,40,2
"2213",43,2,105936,11,5,11,2,5,1,13550,0,40,40,2
"2214",36,2,192443,10,5,5,2,3,2,13550,0,40,40,2
"2215",30,5,347166,13,5,11,2,5,2,13550,0,45,40,2
"2216",45,5,229967,9,1,5,2,5,2,13550,0,50,40,2
"2217",39,5,191227,13,1,5,2,5,1,13550,0,50,40,2
"2218",27,5,186454,13,5,11,2,2,2,13550,0,40,40,2
"2219",25,7,368115,13,5,5,2,5,2,13550,0,35,40,2
"2220",39,5,209867,10,5,2,2,5,1,13550,0,45,40,2
"2221",29,5,124680,13,5,13,2,5,1,13550,0,35,40,2
"2222",32,5,159442,15,5,13,2,5,1,13550,0,50,40,2
"2223",55,NA,141807,9,5,NA,2,5,2,13550,0,40,40,2
"2224",35,5,589809,10,5,5,2,5,2,13550,0,60,40,2
"2225",27,5,388998,13,5,13,2,5,2,13550,0,46,40,2
"2226",44,2,281739,10,5,2,2,5,2,13550,0,50,40,2
"2227",65,5,242580,10,1,11,2,5,2,11678,0,50,40,2
"2228",71,5,182395,13,5,4,2,5,2,11678,0,45,40,2
"2229",71,7,143437,14,3,13,1,5,2,10605,0,40,40,2
"2230",65,5,350498,13,3,2,1,5,2,10605,0,20,40,2
"2231",63,7,298249,13,3,13,1,5,2,10605,0,40,40,2
"2232",80,NA,29020,15,3,NA,1,5,2,10605,0,10,40,2
"2233",67,5,279980,10,3,15,1,5,2,10605,0,10,40,2
"2234",66,6,197816,13,3,5,1,5,2,10605,0,40,40,2
"2235",65,NA,249043,13,3,NA,1,5,2,10605,0,40,40,2
"2236",69,NA,254834,13,3,NA,1,5,2,10605,0,10,40,2
"2237",65,7,139960,9,3,6,1,5,2,10605,0,60,40,2
"2238",59,8,349910,13,3,5,1,5,2,10605,0,50,40,2
"2239",68,6,182131,10,3,5,1,5,2,10605,0,20,40,2
"2240",67,7,217892,16,3,11,1,5,2,10605,0,35,40,2
"2241",62,7,82388,9,3,4,1,5,2,10566,0,40,40,1
"2242",90,7,155981,13,3,11,1,5,2,10566,0,50,40,1
"2243",63,5,108097,10,3,4,1,5,2,10566,0,45,40,1
"2244",64,5,292639,10,3,5,6,5,1,10566,0,35,40,1
"2245",70,6,379819,10,3,13,1,5,2,10566,0,40,40,1
"2246",67,5,257557,4,3,15,1,3,2,10566,0,40,40,1
"2247",39,5,128715,9,1,2,2,5,2,10520,0,40,40,2
"2248",40,5,163215,13,1,5,2,5,1,10520,0,40,40,2
"2249",45,5,67716,9,5,4,4,5,2,10520,0,48,40,2
"2250",51,5,159910,13,1,5,2,3,2,10520,0,40,40,2
"2251",45,5,154430,13,7,11,2,5,1,10520,0,50,40,2
"2252",54,7,278230,10,1,6,5,5,1,10520,0,30,40,2
"2253",36,7,164526,14,5,13,2,5,2,10520,0,45,40,2
"2254",48,2,205707,14,4,5,2,5,1,10520,0,50,40,2
"2255",33,8,208785,10,6,11,2,5,2,10520,0,40,40,2
"2256",37,5,361888,13,5,11,2,5,2,10520,0,40,40,2
"2257",45,5,89028,9,1,4,2,2,2,10520,0,40,40,2
"2258",44,3,177240,15,5,11,2,5,2,10520,0,40,40,2
"2259",38,5,179117,12,5,8,2,3,1,10520,0,50,40,2
"2260",38,5,255941,14,5,5,2,5,1,10520,0,50,40,2
"2261",47,7,112200,13,5,5,2,3,2,10520,0,45,40,2
"2262",29,5,87905,9,1,9,2,5,2,10520,0,40,40,2
"2263",43,3,209544,14,5,5,2,5,1,10520,0,50,40,2
"2264",44,5,203761,13,5,11,4,5,2,10520,0,40,40,2
"2265",62,5,103344,13,7,5,2,5,2,10520,0,50,40,2
"2266",28,5,119793,11,1,5,2,5,2,10520,0,50,40,2
"2267",42,5,54202,13,5,13,2,5,2,10520,0,50,40,2
"2268",50,5,145333,16,1,11,3,5,2,10520,0,50,40,2
"2269",53,3,216691,16,1,11,2,5,1,10520,0,40,40,2
"2270",32,5,317378,13,5,5,4,5,1,10520,0,40,40,2
"2271",28,5,378460,13,5,2,2,5,2,10520,0,60,40,2
"2272",26,5,102476,13,5,11,4,5,2,10520,0,64,40,2
